scenario,stage,participant,period,target_mwh
High demand,IDA2,W_C,48,1.0903742531875003
High demand,IDA2,W_A,1,7.229120588000001
High demand,IDA2,W_A,2,7.229120588000001
High demand,IDA2,W_A,3,8.5999760373125
High demand,IDA2,W_A,4,8.5999760373125
High demand,IDA2,W_A,5,8.9342957325
High demand,IDA2,W_A,6,8.9342957325
High demand,IDA2,W_A,7,8.24742072375
High demand,IDA2,W_A,8,8.24742072375
High demand,IDA2,W_A,9,7.755637907500001
High demand,IDA2,W_A,10,7.755637907500001
High demand,IDA2,W_A,11,7.150967910875
High demand,IDA2,W_A,12,7.150967910875
High demand,IDA2,W_A,13,6.465250746625
High demand,IDA2,W_A,14,6.465250746625
High demand,IDA2,W_A,15,5.2764620146875005
High demand,IDA2,W_A,16,5.2764620146875005
High demand,IDA2,W_A,17,4.3276308858125
High demand,IDA2,W_A,18,4.3276308858125
High demand,IDA2,W_A,19,3.4636098720625
High demand,IDA2,W_A,20,3.4636098720625
High demand,IDA2,W_A,21,2.189142698
High demand,IDA2,W_A,22,2.189142698
High demand,IDA2,W_A,23,1.144791660125
High demand,IDA2,W_A,24,1.144791660125
High demand,IDA2,W_A,25,0.8107614235
High demand,IDA2,W_A,26,0.8107614235
High demand,IDA2,W_A,27,0.720451706875
High demand,IDA2,W_A,28,0.720451706875
High demand,IDA2,W_A,29,0.7366611424375
High demand,IDA2,W_A,30,0.7366611424375
High demand,IDA2,W_A,31,0.8382595908125
High demand,IDA2,W_A,32,0.8382595908125
High demand,IDA2,W_A,33,1.1777894589375
High demand,IDA2,W_A,34,1.1777894589375
High demand,IDA2,W_A,35,1.3181747769375
High demand,IDA2,W_A,36,1.3181747769375
High demand,IDA2,W_A,37,1.1323451416874997
High demand,IDA2,W_A,38,1.1323451416874997
High demand,IDA2,W_A,39,0.7308720421875
High demand,IDA2,W_A,40,0.7308720421875
High demand,IDA2,W_A,41,0.5079922713125
High demand,IDA2,W_A,42,0.5079922713125
High demand,IDA2,W_A,43,0.805840709875
High demand,IDA2,W_A,44,0.805840709875
High demand,IDA2,W_A,45,0.9650405644375
High demand,IDA2,W_A,46,0.9650405644375
High demand,IDA2,W_A,47,1.0903742531875003
High demand,IDA2,W_A,48,1.0903742531875003
High demand,IDA3,IND,1,-83.73400571845528
High demand,IDA3,IND,2,-83.73400571845528
High demand,IDA3,IND,3,-80.32430080884801
High demand,IDA3,IND,4,-80.32430080884801
High demand,IDA3,IND,5,-79.8395488437658
High demand,IDA3,IND,6,-79.8395488437658
High demand,IDA3,IND,7,-81.09927213576235
High demand,IDA3,IND,8,-81.09927213576235
High demand,IDA3,IND,9,-82.67425611897683
High demand,IDA3,IND,10,-82.67425611897683
High demand,IDA3,IND,11,-84.51926775721164
High demand,IDA3,IND,12,-84.51926775721164
High demand,IDA3,IND,13,-88.02625020151079
High demand,IDA3,IND,14,-88.02625020151079
High demand,IDA3,IND,15,-92.80510488490505
High demand,IDA3,IND,16,-92.80510488490505
High demand,IDA3,IND,17,-96.1182253614886
High demand,IDA3,IND,18,-96.1182253614886
High demand,IDA3,IND,19,-99.55983071962133
High demand,IDA3,IND,20,-99.55983071962133
High demand,IDA3,IND,21,-94.04580494254525
High demand,IDA3,IND,22,-94.04580494254525
High demand,IDA3,IND,23,-89.61825819252218
High demand,IDA3,IND,24,-89.61825819252218
High demand,IDA3,IND,25,-87.61556709103971
High demand,IDA3,IND,26,-87.61556709103971
High demand,IDA3,IND,27,-90.1963813297477
High demand,IDA3,IND,28,-90.1963813297477
High demand,IDA3,IND,29,-92.65243075427337
High demand,IDA3,IND,30,-92.65243075427337
High demand,IDA3,IND,31,-92.68817080915834
High demand,IDA3,IND,32,-92.68817080915834
High demand,IDA3,IND,33,-91.2676345979228
High demand,IDA3,IND,34,-91.2676345979228
High demand,IDA3,IND,35,-91.17251367090226
High demand,IDA3,IND,36,-91.17251367090226
High demand,IDA3,IND,37,-89.86775142759511
High demand,IDA3,IND,38,-89.86775142759511
High demand,IDA3,IND,39,-88.73050577287978
High demand,IDA3,IND,40,-88.73050577287978
High demand,IDA3,IND,41,-87.70353382757527
High demand,IDA3,IND,42,-87.70353382757527
High demand,IDA3,IND,43,-87.09716939393917
High demand,IDA3,IND,44,-87.09716939393917
High demand,IDA3,IND,45,-86.7181916748324
High demand,IDA3,IND,46,-86.7181916748324
High demand,IDA3,IND,47,-86.25259991870517
High demand,IDA3,IND,48,-86.25259991870517
High demand,IDA3,COM,1,-68.14006409298078
High demand,IDA3,COM,2,-68.37373092602964
High demand,IDA3,COM,3,-63.824181488753084
High demand,IDA3,COM,4,-64.34973626158673
High demand,IDA3,COM,5,-59.289680036967106
High demand,IDA3,COM,6,-60.33638095103188
High demand,IDA3,COM,7,-56.21485126757258
High demand,IDA3,COM,8,-58.07128469383523
High demand,IDA3,COM,9,-57.53394391435002
High demand,IDA3,COM,10,-60.54522501226437
High demand,IDA3,COM,11,-65.16352938415254
High demand,IDA3,COM,12,-69.6333182951406
High demand,IDA3,COM,13,-81.1171229404315
High demand,IDA3,COM,14,-87.12678949964484
High demand,IDA3,COM,15,-93.45274000961216
High demand,IDA3,COM,16,-99.75703160662601
High demand,IDA3,COM,17,-98.33095029063266
High demand,IDA3,COM,18,-103.6057507061942
High demand,IDA3,COM,19,-83.36951583468063
High demand,IDA3,COM,20,-86.5495375036384
High demand,IDA3,COM,21,-77.97429181568278
High demand,IDA3,COM,22,-79.81815865903697
High demand,IDA3,COM,23,-75.91379820045913
High demand,IDA3,COM,24,-76.68463151370432
High demand,IDA3,COM,25,-79.49830847875218
High demand,IDA3,COM,26,-79.18625428319326
High demand,IDA3,COM,27,-81.26506213133666
High demand,IDA3,COM,28,-79.56523211916007
High demand,IDA3,COM,29,-90.57077016056012
High demand,IDA3,COM,30,-86.68387344247935
High demand,IDA3,COM,31,-108.56649255379305
High demand,IDA3,COM,32,-100.96493403581101
High demand,IDA3,COM,33,-118.65431914789858
High demand,IDA3,COM,34,-106.99738983960835
High demand,IDA3,COM,35,-121.39404814860106
High demand,IDA3,COM,36,-106.88322005794147
High demand,IDA3,COM,37,-105.27256102489663
High demand,IDA3,COM,38,-92.1041346256114
High demand,IDA3,COM,39,-83.151911880837
High demand,IDA3,COM,40,-74.0630340220718
High demand,IDA3,COM,41,-66.4542492562273
High demand,IDA3,COM,42,-61.64037960360772
High demand,IDA3,COM,43,-56.05071816739338
High demand,IDA3,COM,44,-54.78147709201135
High demand,IDA3,COM,45,-50.049508243410315
High demand,IDA3,COM,46,-51.31510418414476
High demand,IDA3,COM,47,-46.9818979343332
High demand,IDA3,COM,48,-49.664407149138356
High demand,IDA3,RES,1,-157.81897932856393
High demand,IDA3,RES,2,-157.58531249551507
High demand,IDA3,RES,3,-145.97015728739885
High demand,IDA3,RES,4,-145.44460251456522
High demand,IDA3,RES,5,-131.66965358426705
High demand,IDA3,RES,6,-130.62295267020227
High demand,IDA3,RES,7,-117.42786359166506
High demand,IDA3,RES,8,-115.5714301654024
High demand,IDA3,RES,9,-107.48495706667313
High demand,IDA3,RES,10,-104.47367596875876
High demand,IDA3,RES,11,-102.16691961363577
High demand,IDA3,RES,12,-97.69713070264773
High demand,IDA3,RES,13,-100.5532432930577
High demand,IDA3,RES,14,-94.54357673384435
High demand,IDA3,RES,15,-88.30949430548277
High demand,IDA3,RES,16,-82.00520270846891
High demand,IDA3,RES,17,-70.52317741787868
High demand,IDA3,RES,18,-65.24837700231714
High demand,IDA3,RES,19,-46.54605553069801
High demand,IDA3,RES,20,-43.36603386174023
High demand,IDA3,RES,21,-35.58090462677199
High demand,IDA3,RES,22,-33.73703778341779
High demand,IDA3,RES,23,-30.297262437018638
High demand,IDA3,RES,24,-29.526429123773436
High demand,IDA3,RES,25,-30.244947975208095
High demand,IDA3,RES,26,-30.55700217076702
High demand,IDA3,RES,27,-32.71613741391561
High demand,IDA3,RES,28,-34.41596742609222
High demand,IDA3,RES,29,-43.356360180166504
High demand,IDA3,RES,30,-47.24325689824725
High demand,IDA3,RES,31,-69.11315988704862
High demand,IDA3,RES,32,-76.71471840503067
High demand,IDA3,RES,33,-109.40935418417867
High demand,IDA3,RES,34,-121.06628349246888
High demand,IDA3,RES,35,-169.44773263049657
High demand,IDA3,RES,36,-183.9585607211562
High demand,IDA3,RES,37,-222.0118549125083
High demand,IDA3,RES,38,-235.18028131179355
High demand,IDA3,RES,39,-252.61808928628312
High demand,IDA3,RES,40,-261.70696714504834
High demand,IDA3,RES,41,-265.78451727119744
High demand,IDA3,RES,42,-270.598386923817
High demand,IDA3,RES,43,-261.4020977236675
High demand,IDA3,RES,44,-262.67133879904947
High demand,IDA3,RES,45,-239.23983713675733
High demand,IDA3,RES,46,-237.97424119602283
High demand,IDA3,RES,47,-206.75527069696167
High demand,IDA3,RES,48,-204.0727614821565
High demand,IDA3,PV_C,1,0.0
High demand,IDA3,PV_C,2,0.0
High demand,IDA3,PV_C,3,0.0
High demand,IDA3,PV_C,4,0.0
High demand,IDA3,PV_C,5,0.0
High demand,IDA3,PV_C,6,0.0
High demand,IDA3,PV_C,7,0.0
High demand,IDA3,PV_C,8,0.0
High demand,IDA3,PV_C,9,0.0
High demand,IDA3,PV_C,10,0.0
High demand,IDA3,PV_C,11,0.0
High demand,IDA3,PV_C,12,0.0
High demand,IDA3,PV_C,13,5.99e-05
High demand,IDA3,PV_C,14,5.99e-05
High demand,IDA3,PV_C,15,4.111401949999999
High demand,IDA3,PV_C,16,4.111401949999999
High demand,IDA3,PV_C,17,21.08856335
High demand,IDA3,PV_C,18,21.08856335
High demand,IDA3,PV_C,19,40.112516
High demand,IDA3,PV_C,20,40.112516
High demand,IDA3,PV_C,21,49.7260922
High demand,IDA3,PV_C,22,49.7260922
High demand,IDA3,PV_C,23,52.995885099999995
High demand,IDA3,PV_C,24,52.995885099999995
High demand,IDA3,PV_C,25,51.75749005
High demand,IDA3,PV_C,26,51.75749005
High demand,IDA3,PV_C,27,45.594505049999995
High demand,IDA3,PV_C,28,45.594505049999995
High demand,IDA3,PV_C,29,34.0645627
High demand,IDA3,PV_C,30,34.0645627
High demand,IDA3,PV_C,31,18.337027
High demand,IDA3,PV_C,32,18.337027
High demand,IDA3,PV_C,33,4.6226206
High demand,IDA3,PV_C,34,4.6226206
High demand,IDA3,PV_C,35,0.0
High demand,IDA3,PV_C,36,0.0
High demand,IDA3,PV_C,37,0.0
High demand,IDA3,PV_C,38,0.0
High demand,IDA3,PV_C,39,0.0
High demand,IDA3,PV_C,40,0.0
High demand,IDA3,PV_C,41,0.0
High demand,IDA3,PV_C,42,0.0
High demand,IDA3,PV_C,43,0.0
High demand,IDA3,PV_C,44,0.0
High demand,IDA3,PV_C,45,0.0
High demand,IDA3,PV_C,46,0.0
High demand,IDA3,PV_C,47,0.0
High demand,IDA3,PV_C,48,0.0
High demand,IDA3,PV_A,1,0.0
High demand,IDA3,PV_A,2,0.0
High demand,IDA3,PV_A,3,0.0
High demand,IDA3,PV_A,4,0.0
High demand,IDA3,PV_A,5,0.0
High demand,IDA3,PV_A,6,0.0
High demand,IDA3,PV_A,7,0.0
High demand,IDA3,PV_A,8,0.0
High demand,IDA3,PV_A,9,0.0
High demand,IDA3,PV_A,10,0.0
High demand,IDA3,PV_A,11,0.0
High demand,IDA3,PV_A,12,0.0
High demand,IDA3,PV_A,13,5.99e-05
High demand,IDA3,PV_A,14,5.99e-05
High demand,IDA3,PV_A,15,4.111401949999999
High demand,IDA3,PV_A,16,4.111401949999999
High demand,IDA3,PV_A,17,21.08856335
High demand,IDA3,PV_A,18,21.08856335
High demand,IDA3,PV_A,19,40.112516
High demand,IDA3,PV_A,20,40.112516
High demand,IDA3,PV_A,21,49.7260922
High demand,IDA3,PV_A,22,49.7260922
High demand,IDA3,PV_A,23,52.995885099999995
High demand,IDA3,PV_A,24,52.995885099999995
High demand,IDA3,PV_A,25,51.75749005
High demand,IDA3,PV_A,26,51.75749005
High demand,IDA3,PV_A,27,45.594505049999995
High demand,IDA3,PV_A,28,45.594505049999995
High demand,IDA3,PV_A,29,34.0645627
High demand,IDA3,PV_A,30,34.0645627
High demand,IDA3,PV_A,31,18.337027
High demand,IDA3,PV_A,32,18.337027
High demand,IDA3,PV_A,33,4.6226206
High demand,IDA3,PV_A,34,4.6226206
High demand,IDA3,PV_A,35,0.0
High demand,IDA3,PV_A,36,0.0
High demand,IDA3,PV_A,37,0.0
High demand,IDA3,PV_A,38,0.0
High demand,IDA3,PV_A,39,0.0
High demand,IDA3,PV_A,40,0.0
High demand,IDA3,PV_A,41,0.0
High demand,IDA3,PV_A,42,0.0
High demand,IDA3,PV_A,43,0.0
High demand,IDA3,PV_A,44,0.0
High demand,IDA3,PV_A,45,0.0
High demand,IDA3,PV_A,46,0.0
High demand,IDA3,PV_A,47,0.0
High demand,IDA3,PV_A,48,0.0
High demand,IDA3,W_C,1,5.310328181000001
High demand,IDA3,W_C,2,5.310328181000001
High demand,IDA3,W_C,3,6.245844394624999
High demand,IDA3,W_C,4,6.245844394624999
High demand,IDA3,W_C,5,6.667868735
High demand,IDA3,W_C,6,6.667868735
High demand,IDA3,W_C,7,6.460040555
High demand,IDA3,W_C,8,6.460040555
High demand,IDA3,W_C,9,5.8689749225
High demand,IDA3,W_C,10,5.8689749225
High demand,IDA3,W_C,11,5.25359513175
High demand,IDA3,W_C,12,5.25359513175
High demand,IDA3,W_C,13,4.823466078250001
High demand,IDA3,W_C,14,4.823466078250001
High demand,IDA3,W_C,15,3.893160026875
High demand,IDA3,W_C,16,3.893160026875
High demand,IDA3,W_C,17,3.141736714125
High demand,IDA3,W_C,18,3.141736714125
High demand,IDA3,W_C,19,2.544882001625
High demand,IDA3,W_C,20,2.544882001625
High demand,IDA3,W_C,21,1.5891039759999999
High demand,IDA3,W_C,22,1.5891039759999999
High demand,IDA3,W_C,23,0.8318915825000001
High demand,IDA3,W_C,24,0.8318915825000001
High demand,IDA3,W_C,25,0.61769542275
High demand,IDA3,W_C,26,0.61769542275
High demand,IDA3,W_C,27,0.53317478675
High demand,IDA3,W_C,28,0.53317478675
High demand,IDA3,W_C,29,0.554015496625
High demand,IDA3,W_C,30,0.554015496625
High demand,IDA3,W_C,31,0.6889011831249999
High demand,IDA3,W_C,32,0.6889011831249999
High demand,IDA3,W_C,33,1.138713130375
High demand,IDA3,W_C,34,1.138713130375
High demand,IDA3,W_C,35,1.310648972125
High demand,IDA3,W_C,36,1.310648972125
High demand,IDA3,W_C,37,1.050140128125
High demand,IDA3,W_C,38,1.050140128125
High demand,IDA3,W_C,39,0.680217552375
High demand,IDA3,W_C,40,0.680217552375
High demand,IDA3,W_C,41,0.47875738962500003
High demand,IDA3,W_C,42,0.47875738962500003
High demand,IDA3,W_C,43,0.72132005425
High demand,IDA3,W_C,44,0.72132005425
High demand,IDA3,W_C,45,0.847522129625
High demand,IDA3,W_C,46,0.847522129625
High demand,IDA3,W_C,47,0.9256747671250001
High demand,IDA3,W_C,48,0.9256747671250001
High demand,IDA3,W_A,1,5.310328181000001
High demand,IDA3,W_A,2,5.310328181000001
High demand,IDA3,W_A,3,6.245844394624999
High demand,IDA3,W_A,4,6.245844394624999
High demand,IDA3,W_A,5,6.667868735
High demand,IDA3,W_A,6,6.667868735
High demand,IDA3,W_A,7,6.460040555
High demand,IDA3,W_A,8,6.460040555
High demand,IDA3,W_A,9,5.8689749225
High demand,IDA3,W_A,10,5.8689749225
High demand,IDA3,W_A,11,5.25359513175
High demand,IDA3,W_A,12,5.25359513175
High demand,IDA3,W_A,13,4.823466078250001
High demand,IDA3,W_A,14,4.823466078250001
High demand,IDA3,W_A,15,3.893160026875
High demand,IDA3,W_A,16,3.893160026875
High demand,IDA3,W_A,17,3.141736714125
High demand,IDA3,W_A,18,3.141736714125
High demand,IDA3,W_A,19,2.544882001625
High demand,IDA3,W_A,20,2.544882001625
High demand,IDA3,W_A,21,1.5891039759999999
High demand,IDA3,W_A,22,1.5891039759999999
High demand,IDA3,W_A,23,0.8318915825000001
High demand,IDA3,W_A,24,0.8318915825000001
High demand,IDA3,W_A,25,0.61769542275
High demand,IDA3,W_A,26,0.61769542275
High demand,IDA3,W_A,27,0.53317478675
High demand,IDA3,W_A,28,0.53317478675
High demand,IDA3,W_A,29,0.554015496625
High demand,IDA3,W_A,30,0.554015496625
High demand,IDA3,W_A,31,0.6889011831249999
High demand,IDA3,W_A,32,0.6889011831249999
High demand,IDA3,W_A,33,1.138713130375
High demand,IDA3,W_A,34,1.138713130375
High demand,IDA3,W_A,35,1.310648972125
High demand,IDA3,W_A,36,1.310648972125
High demand,IDA3,W_A,37,1.050140128125
High demand,IDA3,W_A,38,1.050140128125
High demand,IDA3,W_A,39,0.680217552375
High demand,IDA3,W_A,40,0.680217552375
High demand,IDA3,W_A,41,0.47875738962500003
High demand,IDA3,W_A,42,0.47875738962500003
High demand,IDA3,W_A,43,0.72132005425
High demand,IDA3,W_A,44,0.72132005425
High demand,IDA3,W_A,45,0.847522129625
High demand,IDA3,W_A,46,0.847522129625
High demand,IDA3,W_A,47,0.9256747671250001
High demand,IDA3,W_A,48,0.9256747671250001
No revision,DAM,IND,1,-74.4272491125
No revision,DAM,IND,2,-74.4272491125
No revision,DAM,IND,3,-74.4272491125
No revision,DAM,IND,4,-74.4272491125
No revision,DAM,IND,5,-74.4272491125
No revision,DAM,IND,6,-74.4272491125
No revision,DAM,IND,7,-74.4272491125
No revision,DAM,IND,8,-74.4272491125
No revision,DAM,IND,9,-74.4272491125
No revision,DAM,IND,10,-74.4272491125
No revision,DAM,IND,11,-74.4272491125
No revision,DAM,IND,12,-74.4272491125
No revision,DAM,IND,13,-74.4272491125
No revision,DAM,IND,14,-74.4272491125
No revision,DAM,IND,15,-74.4272491125
No revision,DAM,IND,16,-74.4272491125
No revision,DAM,IND,17,-74.4272491125
No revision,DAM,IND,18,-74.4272491125
No revision,DAM,IND,19,-74.4272491125
No revision,DAM,IND,20,-74.4272491125
No revision,DAM,IND,21,-74.4272491125
No revision,DAM,IND,22,-74.4272491125
No revision,DAM,IND,23,-74.4272491125
No revision,DAM,IND,24,-74.4272491125
No revision,DAM,IND,25,-74.4272491125
No revision,DAM,IND,26,-74.4272491125
No revision,DAM,IND,27,-74.4272491125
No revision,DAM,IND,28,-74.4272491125
No revision,DAM,IND,29,-74.4272491125
No revision,DAM,IND,30,-74.4272491125
No revision,DAM,IND,31,-74.4272491125
No revision,DAM,IND,32,-74.4272491125
No revision,DAM,IND,33,-74.4272491125
No revision,DAM,IND,34,-74.4272491125
No revision,DAM,IND,35,-74.4272491125
No revision,DAM,IND,36,-74.4272491125
No revision,DAM,IND,37,-74.4272491125
No revision,DAM,IND,38,-74.4272491125
No revision,DAM,IND,39,-74.4272491125
No revision,DAM,IND,40,-74.4272491125
No revision,DAM,IND,41,-74.4272491125
No revision,DAM,IND,42,-74.4272491125
No revision,DAM,IND,43,-74.4272491125
No revision,DAM,IND,44,-74.4272491125
No revision,DAM,IND,45,-74.4272491125
No revision,DAM,IND,46,-74.4272491125
No revision,DAM,IND,47,-74.4272491125
No revision,DAM,IND,48,-74.4272491125
No revision,DAM,COM,1,-60.56652230208813
No revision,DAM,COM,2,-60.77421784278795
No revision,DAM,COM,3,-59.138494916616544
No revision,DAM,COM,4,-59.625465803459846
No revision,DAM,COM,5,-55.270449918835375
No revision,DAM,COM,6,-56.24619528320141
No revision,DAM,COM,7,-51.590065224133845
No revision,DAM,COM,8,-53.29377019507272
No revision,DAM,COM,9,-51.794759059888676
No revision,DAM,COM,10,-54.5056557639328
No revision,DAM,COM,11,-57.382681644330866
No revision,DAM,COM,12,-61.31875564953915
No revision,DAM,COM,13,-68.58549924092036
No revision,DAM,COM,14,-73.66674431340392
No revision,DAM,COM,15,-74.94663542018596
No revision,DAM,COM,16,-80.00251119071278
No revision,DAM,COM,17,-76.1406289517498
No revision,DAM,COM,18,-80.22506645640867
No revision,DAM,COM,19,-62.323968196476734
No revision,DAM,COM,20,-64.70123484335566
No revision,DAM,COM,21,-61.708356315117186
No revision,DAM,COM,22,-63.16758075329857
No revision,DAM,COM,23,-63.04580432264047
No revision,DAM,COM,24,-63.68597524524273
No revision,DAM,COM,25,-67.53183943924464
No revision,DAM,COM,26,-67.26675714712944
No revision,DAM,COM,27,-67.05740223967256
No revision,DAM,COM,28,-65.65475537180485
No revision,DAM,COM,29,-72.75506123448443
No revision,DAM,COM,30,-69.63273591656166
No revision,DAM,COM,31,-87.17730985552184
No revision,DAM,COM,32,-81.07336924991874
No revision,DAM,COM,33,-96.76063818680053
No revision,DAM,COM,34,-87.25460480117506
No revision,DAM,COM,35,-99.09812396906942
No revision,DAM,COM,36,-87.2524374386906
No revision,DAM,COM,37,-87.18530284385142
No revision,DAM,COM,38,-76.27939125187322
No revision,DAM,COM,39,-69.7479182140229
No revision,DAM,COM,40,-62.124157133714
No revision,DAM,COM,41,-56.39461431167897
No revision,DAM,COM,42,-52.3094530850515
No revision,DAM,COM,43,-47.89708773554485
No revision,DAM,COM,44,-46.812481629989264
No revision,DAM,COM,45,-42.955776014774955
No revision,DAM,COM,46,-44.04199359539533
No revision,DAM,COM,47,-40.54061471343947
No revision,DAM,COM,48,-42.85534820280739
No revision,DAM,RES,1,-140.2779239854119
No revision,DAM,RES,2,-140.0702284447121
No revision,DAM,RES,3,-135.2536797708834
No revision,DAM,RES,4,-134.76670888404013
No revision,DAM,RES,5,-122.74380616866463
No revision,DAM,RES,6,-121.76806080429859
No revision,DAM,RES,7,-107.76709366336617
No revision,DAM,RES,8,-106.06338869242731
No revision,DAM,RES,9,-96.76300762761133
No revision,DAM,RES,10,-94.0521109235672
No revision,DAM,RES,11,-89.96768404316914
No revision,DAM,RES,12,-86.03161003796089
No revision,DAM,RES,13,-85.01897184657967
No revision,DAM,RES,14,-79.9377267740961
No revision,DAM,RES,15,-70.82188786731405
