scenario,stage,participant,period,side,quantity_mwh,price_eur_mwh,cash_eur,order
High demand,DAM,COM,2,buy,69.8903508839951,156.17,-10914.776097553513,DAM_COM_2
High demand,DAM,RESI,2,buy,160.9334892147026,156.17,-25132.983010660104,DAM_RESI_2
High demand,DAM,W_C,2,sell,0.44182301769230764,156.17,68.99950067300767,DAM_W_C_2
High demand,DAM,W_A,2,sell,1.4727433923076922,156.17,229.99833557669228,DAM_W_A_2
High demand,DAM,DKL_ICE_H,2,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_2
High demand,DAM,VAS_ST_H,2,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_2
High demand,DAM,VAS_CCGT_D,2,sell,66.116963,156.17,10325.486111709999,DAM_VAS_CCGT_D_FLEX_2
High demand,DAM,IND,3,buy,84.66878682618153,156.17,-13222.72443864477,DAM_IND_3
High demand,DAM,COM,3,buy,68.00926836079532,156.17,-10621.007439905405,DAM_COM_3
High demand,DAM,RESI,3,buy,155.38797181302314,156.17,-24266.939558039823,DAM_RESI_3
High demand,DAM,W_C,3,sell,0.4612743299999999,156.17,72.03721211609998,DAM_W_C_3
High demand,DAM,W_A,3,sell,1.5375811,156.17,240.12404038699998,DAM_W_A_3
High demand,DAM,DKL_ICE_H,3,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_3
High demand,DAM,VAS_ST_H,3,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_3
High demand,DAM,VAS_CCGT_D,3,sell,58.567175000000006,156.17,9146.43571975,DAM_VAS_CCGT_D_FLEX_3
High demand,DAM,IND,4,buy,84.66878875005969,156.17,-13222.72473909682,DAM_IND_4
High demand,DAM,COM,4,buy,68.56928643219148,156.17,-10708.465462115342,DAM_COM_4
High demand,DAM,RESI,4,buy,154.82795881774882,156.17,-24179.482328567832,DAM_RESI_4
High demand,DAM,W_C,4,sell,0.4612743299999999,156.17,72.03721211609998,DAM_W_C_4
High demand,DAM,W_A,4,sell,1.5375811,156.17,240.12404038699998,DAM_W_A_4
High demand,DAM,DKL_ICE_H,4,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_4
High demand,DAM,VAS_ST_H,4,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_4
High demand,DAM,VAS_CCGT_D,4,sell,58.567175000000006,156.17,9146.43571975,DAM_VAS_CCGT_D_FLEX_4
High demand,DAM,IND,5,buy,84.31032890172354,156.17,-13166.744064582164,DAM_IND_5
High demand,DAM,COM,5,buy,63.56101836135276,156.17,-9926.32423749246,DAM_COM_5
High demand,DAM,RESI,5,buy,140.94187773692371,156.17,-22010.893046175373,DAM_RESI_5
High demand,DAM,W_C,5,sell,0.6405044123076924,156.17,100.02757407009231,DAM_W_C_5
High demand,DAM,W_A,5,sell,2.135014707692308,156.17,333.4252469003077,DAM_W_A_5
High demand,DAM,DKL_ICE_H,5,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_5
High demand,DAM,VAS_ST_H,5,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_5
High demand,DAM,VAS_CCGT_D,5,sell,38.537702,156.17,6018.43292134,DAM_VAS_CCGT_D_FLEX_5
High demand,DAM,IND,6,buy,84.31032831788373,156.17,-13166.743973403902,DAM_IND_6
High demand,DAM,COM,6,buy,64.68312509930428,156.17,-10101.563646758348,DAM_COM_6
High demand,DAM,RESI,6,buy,139.81976958281197,156.17,-21835.653415747744,DAM_RESI_6
High demand,DAM,W_C,6,sell,0.6405044123076924,156.17,100.02757407009231,DAM_W_C_6
High demand,DAM,W_A,6,sell,2.135014707692308,156.17,333.4252469003077,DAM_W_A_6
High demand,DAM,DKL_ICE_H,6,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_6
High demand,DAM,VAS_ST_H,6,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_6
High demand,DAM,VAS_CCGT_D,6,sell,38.537701,156.17,6018.43276517,DAM_VAS_CCGT_D_FLEX_6
High demand,DAM,IND,7,buy,83.8601683338681,156.17,-13096.44248870018,DAM_IND_7
High demand,DAM,COM,7,buy,59.328574997137004,156.17,-9265.343557302886,DAM_COM_7
High demand,DAM,RESI,7,buy,123.64362966899489,156.17,-19309.42564540693,DAM_RESI_7
High demand,DAM,W_C,7,sell,0.8655840623076927,156.17,135.17826301059236,DAM_W_C_7
High demand,DAM,W_A,7,sell,2.885280207692307,156.17,450.5942100353076,DAM_W_A_7
High demand,DAM,DKL_ICE_H,7,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_7
High demand,DAM,VAS_ST_H,7,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_7
High demand,DAM,VAS_CCGT_D,7,sell,15.581509000000002,156.17,2433.36426053,DAM_VAS_CCGT_D_FLEX_7
High demand,DAM,IND,8,buy,83.86016864814844,156.17,-13096.442537781342,DAM_IND_8
High demand,DAM,COM,8,buy,61.28783594305274,156.17,-9571.321339226546,DAM_COM_8
High demand,DAM,RESI,8,buy,121.68436940879883,156.17,-19003.447970572113,DAM_RESI_8
High demand,DAM,W_C,8,sell,0.8655840623076927,156.17,135.17826301059236,DAM_W_C_8
High demand,DAM,W_A,8,sell,2.885280207692307,156.17,450.5942100353076,DAM_W_A_8
High demand,DAM,DKL_ICE_H,8,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_8
High demand,DAM,VAS_ST_H,8,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_8
High demand,DAM,VAS_CCGT_D,8,sell,15.581509000000002,156.17,2433.36426053,DAM_VAS_CCGT_D_FLEX_8
High demand,DAM,IND,9,buy,84.33394581681377,156.17,-13170.432318211804,DAM_IND_9
High demand,DAM,COM,9,buy,59.563972007012175,156.17,-9302.105508335091,DAM_COM_9
High demand,DAM,RESI,9,buy,111.06789217617408,156.17,-17345.472721153106,DAM_RESI_9
High demand,DAM,W_C,9,sell,0.6286946976923078,156.17,98.1832509386077,DAM_W_C_9
High demand,DAM,W_A,9,sell,2.0956489923076926,156.17,327.27750312869233,DAM_W_A_9
High demand,DAM,DKL_ICE_H,9,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_9
High demand,DAM,VAS_ST_H,9,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_9
High demand,DAM,VAS_CCGT_D,9,sell,4.7414703,156.17,740.4754167509999,DAM_VAS_CCGT_D_FLEX_9
High demand,DAM,IND,10,buy,84.33394614757947,156.17,-13170.432369867485,DAM_IND_10
High demand,DAM,COM,10,buy,62.68150341477968,156.17,-9788.970388286141,DAM_COM_10
High demand,DAM,RESI,10,buy,107.95036143764086,156.17,-16858.607945716372,DAM_RESI_10
High demand,DAM,W_C,10,sell,0.6286946976923078,156.17,98.1832509386077,DAM_W_C_10
High demand,DAM,W_A,10,sell,2.0956489923076926,156.17,327.27750312869233,DAM_W_A_10
High demand,DAM,DKL_ICE_H,10,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_10
High demand,DAM,VAS_ST_H,10,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_10
High demand,DAM,VAS_CCGT_D,10,sell,4.7414703,156.17,740.4754167509999,DAM_VAS_CCGT_D_FLEX_10
High demand,DAM,IND,11,buy,84.71602629554202,156.17,-13230.101826574797,DAM_IND_11
High demand,DAM,COM,11,buy,65.9900835484477,156.17,-10305.671347761076,DAM_COM_11
High demand,DAM,RESI,11,buy,103.31695115601025,156.17,-16135.00826203412,DAM_RESI_11
High demand,DAM,W_C,11,sell,0.4376548776923079,156.17,68.34856224920772,DAM_W_C_11
High demand,DAM,W_A,11,sell,1.458849592307692,156.17,227.82854083069225,DAM_W_A_11
High demand,DAM,DKL_ICE_H,11,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_11
High demand,DAM,VAS_ST_H,11,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_11
High demand,DAM,VAS_CCGT_D,11,sell,4.6265579,156.17,722.5295472429999,DAM_VAS_CCGT_D_FLEX_11
High demand,DAM,IND,12,buy,84.71602696253677,156.17,-13230.101930739367,DAM_IND_12
High demand,DAM,COM,12,buy,70.51656918613992,156.17,-11012.57260979947,DAM_COM_12
High demand,DAM,RESI,12,buy,98.7904668513233,156.17,-15428.107208171159,DAM_RESI_12
High demand,DAM,W_C,12,sell,0.4376548776923079,156.17,68.34856224920772,DAM_W_C_12
High demand,DAM,W_A,12,sell,1.458849592307692,156.17,227.82854083069225,DAM_W_A_12
High demand,DAM,DKL_ICE_H,12,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_12
High demand,DAM,VAS_ST_H,12,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_12
High demand,DAM,VAS_CCGT_D,12,sell,4.6265579,156.17,722.5295472429999,DAM_VAS_CCGT_D_FLEX_12
High demand,DAM,IND,13,buy,84.66739824613141,156.17,-13222.50758409834,DAM_IND_13
High demand,DAM,COM,13,buy,78.87328801160388,156.17,-12317.641388772176,DAM_COM_13
High demand,DAM,RESI,13,buy,97.6178217422647,156.17,-15244.975221489476,DAM_RESI_13
High demand,DAM,PV_C,13,sell,1.796999960549264e-05,156.17,0.002806374838389785,DAM_PV_C_13
High demand,DAM,PV_A,13,sell,5.989999868497546e-05,156.17,0.009354582794632617,DAM_PV_A_13
High demand,DAM,W_C,13,sell,0.46196901230808673,156.17,72.1457006521539,DAM_W_C_13
High demand,DAM,W_A,13,sell,1.5398967076936227,156.17,240.48566884051306,DAM_W_A_13
High demand,DAM,DKL_ICE_H,13,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_13
High demand,DAM,VAS_ST_H,13,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_13
High demand,DAM,VAS_CCGT_D,13,sell,11.656565,156.17,1820.40575605,DAM_VAS_CCGT_D_FLEX_13
High demand,DAM,IND,14,buy,84.66739824613141,156.17,-13222.50758409834,DAM_IND_14
High demand,DAM,COM,14,buy,84.7167198319612,156.17,-13230.210136157379,DAM_COM_14
High demand,DAM,RESI,14,buy,91.77438992190736,156.17,-14332.406474104271,DAM_RESI_14
High demand,DAM,PV_C,14,sell,1.796999960549264e-05,156.17,0.002806374838389785,DAM_PV_C_14
High demand,DAM,PV_A,14,sell,5.989999868497546e-05,156.17,0.009354582794632617,DAM_PV_A_14
High demand,DAM,W_C,14,sell,0.46196901230808673,156.17,72.1457006521539,DAM_W_C_14
High demand,DAM,W_A,14,sell,1.5398967076936227,156.17,240.48566884051306,DAM_W_A_14
High demand,DAM,DKL_ICE_H,14,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_14
High demand,DAM,VAS_ST_H,14,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_14
High demand,DAM,VAS_CCGT_D,14,sell,11.656565,156.17,1820.40575605,DAM_VAS_CCGT_D_FLEX_14
High demand,DAM,IND,15,buy,84.91540290854333,130.24,-11059.382074808684,DAM_IND_15
High demand,DAM,COM,15,buy,83.45521919210185,130.24,-10869.207747579345,DAM_COM_15
High demand,DAM,RESI,15,buy,80.87694689935485,130.24,-10533.413564171977,DAM_RESI_15
High demand,DAM,PV_C,15,sell,1.36670580987529,130.24,177.9997646781578,DAM_PV_C_15
High demand,DAM,PV_A,15,sell,4.555686032917632,130.24,593.3325489271924,DAM_PV_A_15
High demand,DAM,W_C,15,sell,0.337966817817018,130.24,44.01679835248842,DAM_W_C_15
High demand,DAM,W_A,15,sell,1.12655605939006,130.24,146.72266117496144,DAM_W_A_15
High demand,DAM,DKL_ICE_H,15,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_15
High demand,DAM,VAS_ST_H,15,sell,130.86065,130.24,17043.291056000002,DAM_VAS_ST_H_FLEX_15
High demand,DAM,IND,16,buy,84.91540290854333,130.24,-11059.382074808684,DAM_IND_16
High demand,DAM,COM,16,buy,89.26947633231035,130.24,-11626.4565975201,DAM_COM_16
High demand,DAM,RESI,16,buy,75.06268975914632,130.24,-9776.164714231218,DAM_RESI_16
High demand,DAM,PV_C,16,sell,1.36670580987529,130.24,177.9997646781578,DAM_PV_C_16
High demand,DAM,PV_A,16,sell,4.555686032917632,130.24,593.3325489271924,DAM_PV_A_16
High demand,DAM,W_C,16,sell,0.337966817817018,130.24,44.01679835248842,DAM_W_C_16
High demand,DAM,W_A,16,sell,1.12655605939006,130.24,146.72266117496144,DAM_W_A_16
High demand,DAM,DKL_ICE_H,16,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_16
High demand,DAM,VAS_ST_H,16,sell,130.86065,130.24,17043.291056000002,DAM_VAS_ST_H_FLEX_16
High demand,DAM,IND,17,buy,85.12936711227033,130.24,-11087.248772702089,DAM_IND_17
High demand,DAM,COM,17,buy,74.30421491368433,130.24,-9677.380950358249,DAM_COM_17
High demand,DAM,RESI,17,buy,60.51288397404533,130.24,-7881.198008779665,DAM_RESI_17
High demand,DAM,PV_C,17,sell,6.628754075239362,130.24,863.3289307591746,DAM_PV_C_17
High demand,DAM,PV_A,17,sell,22.09584691746454,130.24,2877.7631025305823,DAM_PV_A_17
High demand,DAM,W_C,17,sell,0.23098451245294518,130.24,30.083422901871582,DAM_W_C_17
High demand,DAM,W_A,17,sell,0.7699483748431507,130.24,100.27807633957195,DAM_W_A_17
High demand,DAM,DKL_ICE_H,17,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_17
High demand,DAM,VAS_ST_H,17,sell,79.220933,130.24,10317.73431392,DAM_VAS_ST_H_FLEX_17
High demand,DAM,IND,18,buy,85.12936711227033,130.24,-11087.248772702089,DAM_IND_18
High demand,DAM,COM,18,buy,79.00131802502533,130.24,-10289.1316595793,DAM_COM_18
High demand,DAM,RESI,18,buy,55.81578086270434,130.24,-7269.447299558613,DAM_RESI_18
High demand,DAM,PV_C,18,sell,6.628754075239362,130.24,863.3289307591746,DAM_PV_C_18
High demand,DAM,PV_A,18,sell,22.09584691746454,130.24,2877.7631025305823,DAM_PV_A_18
High demand,DAM,W_C,18,sell,0.23098451245294518,130.24,30.083422901871582,DAM_W_C_18
High demand,DAM,W_A,18,sell,0.7699483748431507,130.24,100.27807633957195,DAM_W_A_18
High demand,DAM,DKL_ICE_H,18,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_18
High demand,DAM,VAS_ST_H,18,sell,79.220933,130.24,10317.73431392,DAM_VAS_ST_H_FLEX_18
High demand,DAM,IND,19,buy,85.166881236643,130.24,-11092.134612260385,DAM_IND_19
High demand,DAM,COM,19,buy,46.881854908734844,130.24,-6105.892783313627,DAM_COM_19
High demand,DAM,RESI,19,buy,35.81299985462217,130.24,-4664.2851010659915,DAM_RESI_19
High demand,DAM,PV_C,19,sell,12.395354309478714,130.24,1614.3709452665078,DAM_PV_C_19
High demand,DAM,PV_A,19,sell,41.31784769826237,130.24,5381.236484221691,DAM_PV_A_19
High demand,DAM,W_C,19,sell,0.2122278766751338,130.24,27.64055865816943,DAM_W_C_19
High demand,DAM,W_A,19,sell,0.7074262555837794,130.24,92.13519552723143,DAM_W_A_19
High demand,DAM,DKL_ICE_H,19,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_19
High demand,DAM,VAS_ST_H,19,sell,2.2288784,130.24,290.28912281600003,DAM_VAS_ST_H_FLEX_19
High demand,DAM,IND,20,buy,85.16688072927971,130.24,-11092.13454618139,DAM_IND_20
High demand,DAM,COM,20,buy,49.61571127356109,130.24,-6461.950236268597,DAM_COM_20
High demand,DAM,RESI,20,buy,33.0791429971592,130.24,-4308.227583950014,DAM_RESI_20
High demand,DAM,PV_C,20,sell,12.395354309478714,130.24,1614.3709452665078,DAM_PV_C_20
High demand,DAM,PV_A,20,sell,41.31784769826237,130.24,5381.236484221691,DAM_PV_A_20
High demand,DAM,W_C,20,sell,0.2122278766751338,130.24,27.64055865816943,DAM_W_C_20
High demand,DAM,W_A,20,sell,0.7074262555837794,130.24,92.13519552723143,DAM_W_A_20
High demand,DAM,DKL_ICE_H,20,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_20
High demand,DAM,VAS_ST_H,20,sell,2.2288784,130.24,290.28912281600003,DAM_VAS_ST_H_FLEX_20
High demand,DAM,IND,21,buy,85.35792098077846,125.3,-10695.34749889154,DAM_IND_21
High demand,DAM,COM,21,buy,40.130883320130785,125.3,-5028.399680012387,DAM_COM_21
High demand,DAM,RESI,21,buy,27.20441869909075,125.3,-3408.7136629960705,DAM_RESI_21
High demand,DAM,PV_C,21,sell,15.416863154728055,125.3,1931.7329532874253,DAM_PV_C_21
High demand,DAM,PV_A,21,sell,51.389543849093535,125.3,6439.10984429142,DAM_PV_A_21
High demand,DAM,W_C,21,sell,0.11670795834886667,125.3,14.623507181112993,DAM_W_C_21
High demand,DAM,W_A,21,sell,0.38902652782955566,125.3,48.74502393704332,DAM_W_A_21
High demand,DAM,DKL_ICE_H,21,sell,11.13108,125.3,1394.724324,DAM_DKL_ICE_H_FLEX_21
High demand,DAM,IND,22,buy,85.35792042176269,125.3,-10695.347428846864,DAM_IND_22
High demand,DAM,COM,22,buy,41.80899115849791,125.3,-5238.666592159788,DAM_COM_22
High demand,DAM,RESI,22,buy,25.526310419739392,125.3,-3198.446695593346,DAM_RESI_22
High demand,DAM,PV_C,22,sell,15.416863154728055,125.3,1931.7329532874253,DAM_PV_C_22
High demand,DAM,PV_A,22,sell,51.389543849093535,125.3,6439.10984429142,DAM_PV_A_22
High demand,DAM,W_C,22,sell,0.11670795834886667,125.3,14.623507181112993,DAM_W_C_22
High demand,DAM,W_A,22,sell,0.38902652782955566,125.3,48.74502393704332,DAM_W_A_22
High demand,DAM,DKL_ICE_H,22,sell,11.13108,125.3,1394.724324,DAM_DKL_ICE_H_FLEX_22
High demand,DAM,IND,23,buy,85.46768215901685,125.3,-10709.100574524811,DAM_IND_23
High demand,DAM,COM,23,buy,39.298618997489235,125.3,-4924.116960385401,DAM_COM_23
High demand,DAM,RESI,23,buy,23.381261843493917,125.3,-2929.672108989788,DAM_RESI_23
High demand,DAM,PV_C,23,sell,16.602028154275498,125.3,2080.23412773072,DAM_PV_C_23
High demand,DAM,PV_A,23,sell,55.340093847584996,125.3,6934.1137591024,DAM_PV_A_23
High demand,DAM,W_C,23,sell,0.061827428339885894,125.3,7.746976770987702,DAM_W_C_23
High demand,DAM,W_A,23,sell,0.20609142779961961,125.3,25.82325590329234,DAM_W_A_23
High demand,DAM,DKL_ICE_H,23,sell,1.6875214,125.3,211.44643142,DAM_DKL_ICE_H_FLEX_23
High demand,DAM,IND,24,buy,85.46768158210772,125.3,-10709.100502238096,DAM_IND_24
High demand,DAM,COM,24,buy,40.03481529286265,125.3,-5016.36235619569,DAM_COM_24
High demand,DAM,RESI,24,buy,22.64506512502963,125.3,-2837.426660166213,DAM_RESI_24
High demand,DAM,PV_C,24,sell,16.602028154275498,125.3,2080.23412773072,DAM_PV_C_24
High demand,DAM,PV_A,24,sell,55.340093847584996,125.3,6934.1137591024,DAM_PV_A_24
High demand,DAM,W_C,24,sell,0.061827428339885894,125.3,7.746976770987702,DAM_W_C_24
High demand,DAM,W_A,24,sell,0.20609142779961961,125.3,25.82325590329234,DAM_W_A_24
High demand,DAM,DKL_ICE_H,24,sell,1.6875214,125.3,211.44643142,DAM_DKL_ICE_H_FLEX_24
High demand,DAM,IND,25,buy,85.45239810825596,125.3,-10707.185482964473,DAM_IND_25
High demand,DAM,COM,25,buy,44.85909474800031,125.3,-5620.844571924438,DAM_COM_25
High demand,DAM,RESI,25,buy,24.05593914374374,125.3,-3014.2091747110903,DAM_RESI_25
High demand,DAM,PV_C,25,sell,16.401260077153122,125.3,2055.077887667286,DAM_PV_C_25
High demand,DAM,PV_A,25,sell,54.67086692384372,125.3,6850.259625557618,DAM_PV_A_25
High demand,DAM,W_C,25,sell,0.06946902576995904,125.3,8.704468928975867,DAM_W_C_25
High demand,DAM,W_A,25,sell,0.23156341923319687,125.3,29.014896429919567,DAM_W_A_25
High demand,DAM,DKL_ICE_H,25,sell,8.7442725,125.3,1095.6573442499998,DAM_DKL_ICE_H_FLEX_25
High demand,DAM,IND,26,buy,85.45239810825595,125.3,-10707.18548296447,DAM_IND_26
High demand,DAM,COM,26,buy,44.5542501132036,125.3,-5582.6475391844115,DAM_COM_26
High demand,DAM,RESI,26,buy,24.360783778540448,125.3,-3052.406207451118,DAM_RESI_26
High demand,DAM,PV_C,26,sell,16.401260077153122,125.3,2055.077887667286,DAM_PV_C_26
High demand,DAM,PV_A,26,sell,54.67086692384372,125.3,6850.259625557618,DAM_PV_A_26
High demand,DAM,W_C,26,sell,0.06946902576995904,125.3,8.704468928975867,DAM_W_C_26
High demand,DAM,W_A,26,sell,0.23156341923319687,125.3,29.014896429919567,DAM_W_A_26
High demand,DAM,DKL_ICE_H,26,sell,8.7442725,125.3,1095.6573442499998,DAM_DKL_ICE_H_FLEX_26
High demand,DAM,IND,27,buy,85.49616437090776,125.3,-10712.669395674742,DAM_IND_27
High demand,DAM,COM,27,buy,47.12417078885572,125.3,-5904.658599843622,DAM_COM_27
High demand,DAM,RESI,27,buy,26.03128784023651,125.3,-3261.7203663816344,DAM_RESI_27
High demand,DAM,PV_C,27,sell,14.995920924200158,125.3,1878.9888918022798,DAM_PV_C_27
High demand,DAM,PV_A,27,sell,49.98640308066717,125.3,6263.296306007596,DAM_PV_A_27
High demand,DAM,W_C,27,sell,0.04758628364600009,125.3,5.962561340843811,DAM_W_C_27
High demand,DAM,W_A,27,sell,0.15862094548666694,125.3,19.875204469479367,DAM_W_A_27
High demand,DAM,DKL_ICE_H,27,sell,19.21309,125.3,2407.400177,DAM_DKL_ICE_H_FLEX_27
High demand,DAM,IND,28,buy,85.49616437090776,125.3,-10712.669395674742,DAM_IND_28
High demand,DAM,COM,28,buy,45.511126882139806,125.3,-5702.544198332118,DAM_COM_28
High demand,DAM,RESI,28,buy,27.64433174695243,125.3,-3463.8347678931395,DAM_RESI_28
High demand,DAM,PV_C,28,sell,14.995920924200158,125.3,1878.9888918022798,DAM_PV_C_28
High demand,DAM,PV_A,28,sell,49.98640308066717,125.3,6263.296306007596,DAM_PV_A_28
High demand,DAM,W_C,28,sell,0.04758628364600009,125.3,5.962561340843811,DAM_W_C_28
High demand,DAM,W_A,28,sell,0.15862094548666694,125.3,19.875204469479367,DAM_W_A_28
High demand,DAM,DKL_ICE_H,28,sell,19.21309,125.3,2407.400177,DAM_DKL_ICE_H_FLEX_28
High demand,DAM,IND,29,buy,85.47810221230176,130.24,-11132.668032130183,DAM_IND_29
High demand,DAM,COM,29,buy,59.965096979196346,130.24,-7809.854230570532,DAM_COM_29
High demand,DAM,RESI,29,buy,36.08273780850189,130.24,-4699.415772179286,DAM_RESI_29
High demand,DAM,PV_C,29,sell,11.851611921505778,130.24,1543.5539366569126,DAM_PV_C_29
High demand,DAM,PV_A,29,sell,39.50537307168593,130.24,5145.179788856376,DAM_PV_A_29
High demand,DAM,W_C,29,sell,0.056617262032682955,130.24,7.373832207136629,DAM_W_C_29
High demand,DAM,W_A,29,sell,0.18872420677560992,130.24,24.57944069045544,DAM_W_A_29
High demand,DAM,DKL_ICE_H,29,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_29
High demand,DAM,VAS_ST_H,29,sell,18.92361,130.24,2464.6109664,DAM_VAS_ST_H_FLEX_29
High demand,DAM,IND,30,buy,85.47810221230178,130.24,-11132.668032130185,DAM_IND_30
High demand,DAM,COM,30,buy,56.37442285283444,130.24,-7342.204832353158,DAM_COM_30
High demand,DAM,RESI,30,buy,39.6734119348638,130.24,-5167.065170396661,DAM_RESI_30
High demand,DAM,PV_C,30,sell,11.851611923572827,130.24,1543.553936926125,DAM_PV_C_30
High demand,DAM,PV_A,30,sell,39.505373078576085,130.24,5145.17978975375,DAM_PV_A_30
High demand,DAM,W_C,30,sell,0.05661726204255761,130.24,7.373832208422704,DAM_W_C_30
High demand,DAM,W_A,30,sell,0.18872420680852542,130.24,24.579440694742352,DAM_W_A_30
High demand,DAM,DKL_ICE_H,30,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_30
High demand,DAM,VAS_ST_H,30,sell,18.92361,130.24,2464.6109664,DAM_VAS_ST_H_FLEX_30
High demand,DAM,IND,31,buy,85.35722596008847,130.24,-11116.925109041924,DAM_IND_31
High demand,DAM,COM,31,buy,86.73110373684511,130.24,-11295.858950686708,DAM_COM_31
High demand,DAM,RESI,31,buy,61.52856930306638,130.24,-8013.480866031366,DAM_RESI_31
High demand,DAM,PV_C,31,sell,6.761401225673529,130.24,880.6048956317205,DAM_PV_C_31
High demand,DAM,PV_A,31,sell,22.538004085578432,130.24,2935.349652105735,DAM_PV_A_31
High demand,DAM,W_C,31,sell,0.11705530817262465,130.24,15.245283336402634,DAM_W_C_31
High demand,DAM,W_A,31,sell,0.39018436057541556,130.24,50.817611121342125,DAM_W_A_31
High demand,DAM,DKL_ICE_H,31,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_31
High demand,DAM,VAS_ST_H,31,sell,92.810253,130.24,12087.607350720002,DAM_VAS_ST_H_FLEX_31
High demand,DAM,IND,32,buy,85.35722596008847,130.24,-11116.925109041924,DAM_IND_32
High demand,DAM,COM,32,buy,79.71157203206573,130.24,-10381.635141456241,DAM_COM_32
High demand,DAM,RESI,32,buy,68.54810100784576,130.24,-8927.704675261832,DAM_RESI_32
High demand,DAM,PV_C,32,sell,6.761401225673529,130.24,880.6048956317205,DAM_PV_C_32
High demand,DAM,PV_A,32,sell,22.538004085578432,130.24,2935.349652105735,DAM_PV_A_32
High demand,DAM,W_C,32,sell,0.11705530817262465,130.24,15.245283336402634,DAM_W_C_32
High demand,DAM,W_A,32,sell,0.39018436057541556,130.24,50.817611121342125,DAM_W_A_32
High demand,DAM,DKL_ICE_H,32,sell,36.75,130.24,4786.320000000001,DAM_DKL_ICE_H_FLEX_32
High demand,DAM,VAS_ST_H,32,sell,92.810253,130.24,12087.607350720002,DAM_VAS_ST_H_FLEX_32
High demand,DAM,IND,33,buy,84.95499952081045,156.17,-13267.422275164967,DAM_IND_33
High demand,DAM,COM,33,buy,107.66612227986052,156.17,-16814.218316445815,DAM_COM_33
High demand,DAM,RESI,33,buy,101.89725819932902,156.17,-15913.294812989212,DAM_RESI_33
High demand,DAM,PV_C,33,sell,1.8043053968220173,156.17,281.7783738216944,DAM_PV_C_33
High demand,DAM,PV_A,33,sell,6.0143513227400565,156.17,939.2612460723145,DAM_PV_A_33
High demand,DAM,W_C,33,sell,0.3181681431779828,156.17,49.68831892010557,DAM_W_C_33
High demand,DAM,W_A,33,sell,1.0605604772599428,156.17,165.62772973368527,DAM_W_A_33
High demand,DAM,DKL_ICE_H,33,sell,36.75,156.17,5739.2474999999995,DAM_DKL_ICE_H_FLEX_33
High demand,DAM,VAS_ST_H,33,sell,136.5,156.17,21317.204999999998,DAM_VAS_ST_H_FLEX_33
High demand,DAM,VAS_CCGT_D,33,sell,37.820997,156.17,5906.505101489999,DAM_VAS_CCGT_D_FLEX_33
High demand,DAM,IND,34,buy,84.95500096308035,156.17,-13267.422500404258,DAM_IND_34
High demand,DAM,COM,34,buy,96.73418561544366,156.17,-15106.977767563836,DAM_COM_34
High demand,DAM,RESI,34,buy,112.82919842147595,156.17,-17620.5359174819,DAM_RESI_34
